1," Rising consumer disposable income, spur in golf tourism, growing popularity of the sport, and development of golf courses across the world are some of the prominent factors driving the growth"
0,"Golf is played by more than 60 million people, in more than 130 countries from six continents"
0, The International Golf Federation organizes various programs and events across the world to attract millions of people of all ages to the game
0," With the addition of the sport in the Olympic Games, there is a sudden rise in the number of golfers across the world"
1,The number of young golfers has substantially increased in last few years leading to the purchase of various golf kits
1, This is one of the major reasons driving the demand for golf equipment
1, The substantial rise in the demand is also due to the increasing income of the middle class population and the number of female golfers over the last few years
0,"However, hectic schedules in young consumer group leads to increase in number of indoor games thus, hampering the demand"
1," Furthermore, high membership charges of the golf courses are also impeding the product demand globally"
0,"In addition, online discounts on the product can propel the demand in near future"
0, Rising popularity of golf among wealthy and upper class population is projected to bode well for the product demand in the forthcoming years
1, Increasing number of golf courses due to increasing golf tourism can further fuel the demand
0,"On the basis of distribution channel, the market is divided into sports goods retailers, online, and department and discount stores"
0," These retailers are generally present inside the golf courses thus, they generate the maximum revenue"
1," Furthermore, easy access, availability of the product, and variety are among the prominent factors for the segment growth"
1, These retailers also provide discount with the golf course membership which is also propelling the segment
0,"Apart from sports retailers, online is the fastest growing segment and is witnessing a significant CAGR of more than 4"
1," Faster delivery, discounts, assured dealers, and free replacements are among the prominent factor driving the growth"
0, Such factors are anticipated to positively influence the segment growth in the forthcoming years
0,North America was estimated to be the largest market in 2018 owning to growing popularity of the sport in the region
1, Changing lifestyle along with increasing income of the middle-class population is driving the regional demand
1," In addition, inclination of the consumers towards leisure activities is further fueling the growth"
1," Rising popularity of the sport in the region, particularly in china after the golfer Feng Shanshan winning a bronze in 2016 Olympics, is the major factor propelling the regional market"
0, The market poses a moderate to high entry barrier due to presence of big players and requirement for huge investments
0, These companies engage in innovations and R&D investments to provide the best gears to the players and to gain an edge over its competitors
0, They also engage in business expansions and mergers and acquisitions to gain greater market share
0,The global mens personal care market size was valued at USD 47.5 billion in 2019 and is expected to expand at a compound annual growth rate (CAGR) of 6
1," An increase in concerns related to health, body-image, self-grooming, and hygiene among men is the key factor driving the market"
0,The market has also witnessed notable mergers and acquisitions activity in the past five years
0," For instance, In September 2019, men’s skincare start-up Oars + Alps was acquired by SC Johnson, and Walker and Co manufacturer of Bevel, a shaving range for men, and was further acquired by Procter and Gamble in 2018"
0, The brand then launched a collection of skin and body care products in 2019
0,The recent Covid-19 outbreak has impacted the growth of the market for men’s personal care
1, An increase in the number of cases worldwide has led to a global lockdown and restricted supply chains
0," Consumer’s discretionary spending has reduced, and companies have been witnessing a behavioral shift towards safe and reliable products"
0," Moreover, personal grooming brands are focusing on strengthening their e-commerce channel along with offering at-home personal care products, and consumer engagement on their websites by hosting engagement campaigns"
0,"In terms of product, the skin care segment led the market for men’s personal care and accounted for 44.2% share of the global revenue in 2019"
1," An increase in product launches in the men's category has led to increased use of products such as creams, moisturizers, face wash, and serums"
1," The brand covers the full range of grooming products categorized into three sections such as shave and edge, trim and care which include products-razors and shave gel, beard trimmer, beard and face wash, beard balm, and "
1, The inclination of men towards corporate lifestyle and rise in the number of educated customers especially in emerging economies such as China and India is the key factor driving the market in the region
1," Factors such as pricing, quality of products, and a number of mid-range brands catering to men’s category continue to be a decisive factor in influencing consumer choices"
1," Growing consumer interest in plant-based diets, coupled with the rising awareness about animal rights, is expected to drive the market growth"
1,Growing penetration and rising adoption of the omnichannel approach is anticipated to support the e-commerce sales channels in the market
1," The Covid-19 pandemic, which led to the imposition of lockdowns in major cities across the globe, is expected to encourage online shopping"
